frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,147.51,123.99,,123.99,1.5,1.18,179.09,178.89,1,1,0,0,0,0,0,0,0,,
2,0.066,0,0,unknown,transition,127.04,123.58,,123.79,4.39,0.95,179.09,178.59,1,1,0,0,0,0,0,0,0,,
3,0.099,0,0,unknown,transition,126.83,125.78,,124.45,2.57,4.25,178.48,178.3,1,1,0,0,0,0,0,0,0,,
4,0.132,0,0,unknown,transition,128.03,126.29,,124.91,3.89,3.86,179.41,178.03,1,1,0,0,0,0,0,0,0,,
5,0.166,0,0,unknown,transition,114.97,125.07,,124.94,7.13,3.05,180.0,178.34,1,1,0,0,0,0,0,0,0,,
6,0.199,0,0,unknown,transition,132.02,125.96,,125.11,1.44,3.65,179.7,178.88,1,1,0,0,0,0,0,0,0,,
7,0.232,0,0,unknown,transition,132.59,130.02,,125.82,1.16,5.14,179.41,178.6,1,1,0,0,0,0,0,0,0,,
8,0.265,0,0,unknown,transition,130.07,130.89,,126.45,0.2,3.07,177.93,178.9,1,1,0,0,0,0,0,0,0,,
9,0.298,0,0,unknown,transition,130.55,131.26,,126.98,2.49,0.56,177.36,179.44,1,1,0,0,0,0,0,0,0,,
10,0.331,0,0,unknown,transition,133.37,135.93,,127.88,5.73,0.16,176.79,178.61,1,1,0,0,0,0,0,0,0,,
11,0.364,0,0,unknown,transition,140.71,136.93,,128.7,3.15,1.45,176.19,174.7,1,1,0,0,0,0,0,0,0,,
12,0.397,0,0,unknown,transition,144.37,141.81,,129.79,9.09,6.25,177.42,176.99,1,1,0,0,0,0,0,0,0,,
13,0.43,0,0,unknown,transition,146.87,149.95,,131.96,14.08,9.07,178.88,178.12,1,1,0,0,0,0,0,0,0,,
14,0.464,0,0,unknown,transition,145.14,145.69,,133.8,13.21,12.79,178.61,177.32,1,1,0,0,0,0,0,0,0,,
15,0.497,0,0,unknown,transition,157.85,153.6,,133.8,13.38,15.1,177.19,177.04,1,1,0,0,0,0,0,0,0,,
16,0.53,0,0,unknown,transition,160.99,159.87,,136.64,16.16,19.77,175.6,176.27,0,0,0,0,0,0,0,0,0,,
17,0.563,0,0,unknown,transition,159.09,162.28,,139.64,17.13,22.52,175.43,178.62,0,0,0,0,0,0,0,0,0,,
18,0.596,0,0,unknown,transition,156.45,160.96,,139.64,23.26,26.97,174.52,179.18,0,0,0,0,0,0,0,0,0,,
19,0.629,0,0,unknown,transition,161.54,160.48,,139.64,24.45,29.78,174.01,178.38,0,0,0,0,0,0,0,0,0,,
20,0.662,0,0,unknown,transition,166.37,165.9,,139.64,27.95,30.24,174.26,176.09,0,0,0,0,0,0,0,0,0,,
21,0.695,0,0,unknown,transition,168.84,165.79,,139.64,28.88,32.04,175.47,175.89,0,0,0,0,0,0,0,0,0,,
22,0.729,0,0,unknown,transition,169.53,165.45,,139.64,27.82,32.52,173.72,175.24,0,0,0,0,0,0,0,0,0,,
23,0.762,0,0,unknown,transition,166.83,166.47,,139.64,29.08,30.82,174.57,173.54,0,0,0,0,0,0,0,0,0,,
24,0.795,0,0,unknown,down,169.98,165.53,,,26.33,30.48,172.08,173.5,0,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); Torso angle exceeded 30° (3-frame avg) during rep cycle
25,0.828,0,0,unknown,down,165.79,166.15,,,23.32,28.08,171.54,172.74,0,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); Torso angle exceeded 30° (3-frame avg) during rep cycle
