frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,174.71,166.08,174.71,166.08,32.86,38.66,0,0,0,0,0,0,0,0,0,,
2,0.067,0,0,down,down,173.98,169.84,174.34,167.96,31.09,35.71,0,0,0,0,0,0,0,0,0,,
3,0.1,0,0,down,down,178.22,172.86,175.64,169.59,27.44,32.02,0,0,0,0,0,0,0,0,0,,
4,0.133,0,0,down,down,178.45,173.88,176.34,170.67,25.3,28.96,0,1,0,0,0,0,0,0,0,,
5,0.167,0,0,down,down,179.65,174.72,177.0,171.48,22.92,25.65,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,down,down,175.84,174.77,176.81,172.03,23.44,23.34,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,down,down,174.66,179.14,176.5,173.04,21.74,21.41,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,down,down,177.2,179.63,176.59,173.86,19.43,19.87,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,down,down,179.19,178.9,176.88,174.42,17.28,19.55,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,down,down,177.01,178.18,176.89,174.8,15.53,19.09,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,down,down,178.35,175.37,177.02,174.85,15.51,18.98,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,down,down,176.62,176.01,176.99,174.95,14.15,17.61,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,down,down,178.39,179.09,177.3,176.03,15.25,15.82,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,down,down,174.78,178.49,177.36,176.75,13.63,15.51,1,1,0,0,0,0,0,0,0,,
15,0.5,0,0,down,down,177.17,179.83,177.28,177.33,14.36,14.56,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,down,down,175.83,178.78,177.06,177.74,14.1,15.4,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,down,down,175.26,179.91,176.69,178.17,13.29,15.16,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,down,down,178.75,179.04,176.93,178.53,14.22,15.34,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,down,down,178.77,177.79,177.28,178.42,14.81,15.89,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,down,down,178.08,177.92,177.35,178.28,13.16,15.07,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,down,down,179.47,175.83,177.37,178.02,14.92,15.91,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,down,down,179.51,178.08,177.58,178.01,14.09,15.93,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,down,down,179.81,177.39,177.7,178.18,13.48,16.88,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,down,down,178.88,177.02,177.89,178.27,13.86,16.37,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,down,down,177.3,176.46,177.8,178.05,13.66,16.03,1,1,0,0,0,0,0,0,0,,
26,0.867,0,0,down,down,176.96,176.32,177.98,177.87,12.94,16.87,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,down,down,179.71,179.59,178.19,177.85,13.18,15.73,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,down,down,179.67,179.43,178.51,177.9,12.1,15.77,1,1,0,0,0,0,0,0,0,,
29,0.967,0,0,down,down,176.77,178.83,178.64,177.81,10.91,15.02,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,down,down,175.57,178.93,178.38,177.8,12.33,14.17,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,down,down,175.87,178.86,178.13,177.89,12.77,13.2,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,down,down,175.36,176.68,177.91,177.79,14.06,11.97,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,down,down,177.58,177.78,177.75,177.95,12.82,13.19,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,down,down,178.77,178.16,177.69,177.95,13.71,13.48,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,down,down,178.84,179.19,177.61,178.1,14.07,13.42,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,down,down,179.28,179.66,177.64,178.32,15.17,14.22,1,1,0,0,0,0,0,0,0,,
37,1.234,0,0,down,down,177.98,179.05,177.7,178.54,14.39,12.75,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,down,down,178.64,179.29,177.84,178.79,15.76,12.54,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,down,down,179.85,177.59,177.85,178.62,16.15,12.24,1,1,0,0,0,0,0,0,0,,
40,1.334,0,0,down,down,178.99,178.97,177.79,178.58,15.98,13.43,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,down,down,179.58,179.0,178.03,178.6,16.02,12.25,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,down,down,179.66,176.99,178.37,178.44,15.14,14.22,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,down,down,178.66,179.74,178.6,178.51,15.48,13.47,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,down,down,178.56,178.45,178.87,178.66,13.43,13.27,1,1,0,0,0,0,0,0,0,,
