frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,142.58,,142.58,,21.99,,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,transition,unknown,141.28,,141.93,,20.67,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,transition,unknown,143.83,,142.56,,18.4,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,transition,unknown,139.09,,141.7,,19.15,,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,transition,unknown,132.9,,139.94,,19.6,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,transition,unknown,126.23,,137.65,,20.21,,1,1,0,0,0,0,0,0,0,,
7,0.233,0,0,transition,unknown,124.09,,135.71,,19.82,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,transition,unknown,114.23,,133.03,,18.99,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,transition,unknown,94.83,,128.78,,20.22,,1,1,0,0,0,0,0,0,0,,
10,0.333,0,0,transition,unknown,77.94,116.57,123.7,116.57,19.64,20.15,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,transition,transition,77.75,108.15,119.52,112.36,19.65,18.15,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,transition,transition,73.15,102.9,115.66,109.2,18.96,18.05,1,1,0,0,0,0,0,0,0,,
13,0.433,0,0,transition,transition,73.89,97.59,109.93,106.3,15.53,19.55,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,transition,transition,61.77,90.34,103.31,103.11,16.7,18.98,1,1,0,0,0,0,0,0,0,,
15,0.5,0,0,transition,transition,55.91,91.4,95.98,101.16,16.39,19.81,1,1,0,0,0,0,0,0,0,,
16,0.533,0,0,transition,transition,38.16,90.24,87.57,99.6,16.49,20.33,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,up,transition,32.19,87.93,79.18,98.14,18.02,18.98,1,1,0,0,0,0,0,0,0,,
18,0.6,0,0,up,transition,31.48,84.96,71.28,96.68,16.29,19.06,1,1,0,0,0,0,0,0,0,,
19,0.633,0,0,up,transition,23.13,80.75,62.87,95.08,15.69,18.9,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,up,transition,19.23,74.56,54.95,93.22,18.72,19.75,1,1,0,0,0,0,0,0,0,,
21,0.7,0,0,up,transition,18.18,72.07,48.57,91.45,20.34,19.13,1,1,0,0,0,0,0,0,0,,
22,0.733,0,0,up,transition,17.79,71.41,43.55,87.69,19.86,20.41,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,up,transition,16.21,69.77,38.42,84.49,18.96,21.01,1,1,0,0,0,0,0,0,0,,
24,0.8,0,0,up,transition,16.61,64.53,33.71,81.3,18.07,17.85,1,1,0,0,0,0,0,0,0,,
25,0.833,0,0,up,transition,17.12,,28.98,81.3,19.42,,1,1,0,0,0,0,0,0,0,,
26,0.867,0,0,up,transition,18.64,,25.39,81.3,19.01,,1,1,0,0,0,0,0,0,0,,
27,0.9,0,0,up,transition,16.76,,22.12,81.3,18.91,,1,1,0,0,0,0,0,0,0,,
28,0.933,0,0,up,transition,17.33,,20.39,81.3,18.53,,1,1,0,0,0,0,0,0,0,,
29,0.967,0,0,up,transition,17.12,,19.13,81.3,18.67,,1,1,0,0,0,0,0,0,0,,
30,1.0,0,0,up,transition,16.77,,17.91,81.3,18.0,,1,1,0,0,0,0,0,0,0,,
31,1.033,0,0,up,transition,16.26,,17.33,81.3,17.62,,1,1,0,0,0,0,0,0,0,,
32,1.067,0,0,up,transition,17.89,,17.22,81.3,17.4,,1,1,0,0,0,0,0,0,0,,
33,1.1,0,0,up,transition,18.73,,17.27,81.3,18.13,,1,1,0,0,0,0,0,0,0,,
34,1.133,0,0,up,transition,18.4,,17.32,81.3,17.95,,1,1,0,0,0,0,0,0,0,,
35,1.167,0,0,up,transition,17.84,,17.45,81.3,18.05,,1,1,0,0,0,0,0,0,0,,
36,1.2,0,0,up,transition,18.73,,17.63,81.3,17.8,,1,1,0,0,0,0,0,0,0,,
37,1.233,0,0,up,transition,17.75,,17.68,81.3,17.8,,1,1,0,0,0,0,0,0,0,,
38,1.267,0,0,up,transition,17.71,,17.61,81.3,16.52,,1,1,0,0,0,0,0,0,0,,
39,1.3,0,0,up,transition,18.25,70.86,17.73,79.07,16.74,18.92,1,1,0,0,0,0,0,0,0,,
40,1.333,0,0,up,transition,16.7,73.92,17.68,77.7,17.3,20.22,1,1,0,0,0,0,0,0,0,,
41,1.367,0,0,up,transition,11.76,73.94,17.23,76.24,15.47,18.12,1,1,0,0,0,0,0,0,0,,
42,1.4,0,0,up,transition,20.79,81.6,17.57,75.52,16.25,18.08,1,1,0,0,0,0,0,0,0,,
43,1.433,0,0,up,transition,28.72,,18.61,75.52,16.22,,1,1,0,0,0,0,0,0,0,,
44,1.467,0,0,up,transition,28.46,,19.49,75.52,16.6,,1,1,0,0,0,0,0,0,0,,
45,1.5,0,0,up,transition,30.82,,20.49,75.52,17.06,,1,1,0,0,0,0,0,0,0,,
46,1.533,0,0,up,transition,35.67,,21.93,75.52,17.96,,1,1,0,0,0,0,0,0,0,,
47,1.567,0,0,up,transition,56.5,,25.15,75.52,18.87,,1,1,0,0,0,0,0,0,0,,
48,1.6,0,0,up,transition,62.78,,28.83,75.52,21.43,,1,1,0,0,0,0,0,0,0,,
49,1.633,0,0,transition,transition,60.34,,32.37,75.52,19.2,,1,1,0,0,0,0,0,0,0,,
50,1.667,0,0,transition,transition,75.98,,37.23,75.52,21.31,,1,1,0,0,0,0,0,0,0,,
51,1.7,0,0,transition,transition,66.85,,41.28,75.52,22.68,,1,1,0,0,0,0,0,0,0,,
52,1.733,0,0,transition,transition,89.51,,47.35,75.52,21.26,,1,1,0,0,0,0,0,0,0,,
53,1.767,0,0,transition,transition,87.94,,53.69,75.52,21.91,,1,1,0,0,0,0,0,0,0,,
54,1.8,0,0,transition,transition,105.72,,60.77,75.52,19.43,,1,1,0,0,0,0,0,0,0,,
55,1.833,0,0,transition,transition,114.23,,67.9,75.52,19.98,,1,1,0,0,0,0,0,0,0,,
